-4.188409567481866658e-01,-7.775690632551366388e-01,8.568513220388314089e-01,2.667144099863299478e-01,9.477773100455237909e-01,1.320446811463307002e+00
6.999850772434450530e-01,1.149248761974739130e+00,1.406826159696247247e-01,-5.396209600577130949e-01,6.247796992944585487e-02,-9.585272000808563175e-02
-1.420331568657378085e+00,-5.396337341601774584e-01,-1.324135404608522970e-02,-2.273581694401638931e+00,4.701229428372957209e-01,-4.522684594782769296e-01
4.365053700265218439e-01,1.898027252899987749e+00,5.038450075391909255e-01,-1.275423136440130278e+00,8.753401488768282057e-01,8.632132177575637666e-01
-1.799376004830108844e-01,2.078676105380569794e+00,-8.412577055676436766e-01,-4.273669398308484468e-01,-4.867515919083605924e-01,-3.620124202973806771e-01
1.887769630565352852e+00,4.758879410305509872e+00,1.543389455138671762e+00,2.700285312657165981e+00,6.411595950913346886e-01,1.659968179595930238e+00
-2.852992091441795830e-02,4.712053799006054033e-01,1.084777271294771861e+00,1.632616035597532100e+00,9.489897656369116197e-01,2.059890188018504542e+00
1.995646254494115146e+00,1.440072421960722160e+00,4.620057284307342860e-01,1.904623014605023368e+00,-3.401077995099045514e-01,3.509130929750030603e-01
-1.074383309811201670e+00,-1.981965662087716851e+00,8.103392582012504120e-01,-8.333266284879857766e-01,8.867793941845074635e-01,7.070957605142464963e-01
8.201227749896043973e-01,5.788896741525005885e-01,6.192997685121635065e-01,-1.003690165735523054e+00,9.111137708298264748e-01,7.480252991841357391e-01
-1.604017034748149939e+00,-4.854124420699154618e-01,-1.408063131995463069e+00,-2.516436186867088143e+00,-6.287158636260662403e-01,-1.243030197450040175e+00
3.569757151703740750e-01,1.787765395620352971e+00,6.942365180725730278e-01,2.870796815088949572e-01,8.669752076537975416e-01,5.939997883971538384e-01
3.932789754518780656e-01,8.169258883182889397e-01,6.500060275223087380e-01,4.564004846540528071e-01,6.874343190893904554e-01,1.166169796697655414e+00
1.311266021146064276e+00,2.987661863499148307e+00,-2.392449727232872914e-01,1.803847384898873640e+00,-7.977692490446619544e-01,2.293981660191671268e-01
-2.148982419309093672e-01,3.200881603844214496e-01,1.815991999891675812e+00,1.127508657709373141e+00,1.117360132700758069e+00,1.734055033398795187e+00
1.576856207888406969e+00,1.002214628211892666e+00,5.299390647561366130e-01,1.166874805417337679e+00,8.077886917127916622e-01,1.467170466936694728e+00
-6.464057898500936705e-01,-8.234455207046571523e-01,-4.671309880499073808e-01,-1.010820444366943294e+00,-8.249281113604951532e-01,-4.277596177643646636e-01
-2.250647449412596646e-01,1.276441375076621254e+00,1.490616716078545512e+00,-7.118144887701981505e-01,1.296228244318649914e+00,1.369111340795151621e+00
6.188907501317819637e-02,9.602014596915842137e-01,-1.945278680110091862e-01,-1.017193379792492802e+00,5.193750143105607675e-01,5.860805916076957667e-01
3.217287365081511474e-01,3.128218045165078287e+00,-5.988449038670761171e-01,-3.797525960493414177e-02,-7.840481164317167906e-01,-6.244235872404292342e-01
-2.546845399686039069e-01,2.672445686927177544e+00,1.850775885415082866e+00,6.884237526129249884e-01,1.444737439785876765e+00,2.372974533723070767e+00
2.353576964133579974e+00,4.204394755687067331e+00,2.949235066002148242e-01,1.736012722085424453e+00,2.890218944354343567e-01,1.098075617878638166e+00
-1.151839508591225164e-01,1.209251172264900420e+00,4.380319365132580300e-02,7.734591285197647270e-01,-5.604865466224772108e-01,-4.511918973812253375e-01
8.872650376190559518e-01,1.846102069663322798e+00,2.195571192147077522e+00,1.008499764120357023e+00,1.878334462598180599e+00,2.458994401270348185e+00
2.100306636846249464e-01,-1.745194018682313941e-01,-4.397198181418978669e-01,-7.172007935135866763e-01,5.362420270138179568e-02,3.093552608371356594e-01
4.829579404168060641e-04,7.603473117873540410e-01,-7.918847650150243056e-02,-4.232941009146622968e-01,-5.222099232312018557e-01,-3.810058314455100348e-01
-3.526913501261640382e-01,1.168716248692806436e+00,1.968460839115661720e+00,-2.264690216769253417e-01,1.968711932309458623e+00,2.168248717647860868e+00
1.787445366714853767e+00,3.499423414629033946e+00,-4.832391212579898454e-01,9.682830614517693446e-01,-3.286540242477767326e-01,2.801096272575130386e-01
-9.189139290107344316e-01,8.928833257275500257e-01,6.619645838815051420e-01,3.223301918708210145e-01,-2.824269104995375534e-01,4.678346700516667483e-02
1.507727886786841331e+00,3.112446098728087751e+00,2.164007928725877772e+00,1.622851821955828111e+00,2.214373617064257616e+00,2.541942369674890845e+00
3.597392874992645928e-01,1.323752618592820007e-01,-2.977021191595209393e-01,9.531984502420423611e-02,-2.883141680242377047e-01,2.674498861675411732e-01
1.534055119474927453e-01,1.109629443018757655e+00,1.406107143083797639e-01,2.077862461047760290e-01,-2.384577974275372547e-01,-2.990541120513084405e-01
3.692647048067435045e-02,6.242582257506280874e-02,2.311275879964944657e+00,7.003596534480413527e-02,2.317337773998672024e+00,2.446470028556813059e+00
1.118990724756398158e+00,1.888067374850142421e+00,-1.163489948292801612e+00,3.384465031822158076e-01,-4.525610573335360765e-01,-4.333625418131168416e-01
-9.850773132613340755e-01,7.078239571208649883e-01,7.511024686324743183e-01,3.824225632408449066e-04,3.175234914429281297e-06,-2.601039315512382322e-02
1.340048209464327345e+00,2.897974128962787166e+00,1.780820209755382244e+00,1.545501726089617334e+00,2.234359888117219306e+00,2.355081146220178834e+00
6.263425220037460717e-01,6.965000402085252951e-01,-6.812133409108480642e-01,5.917769949136570951e-01,-6.396504455232677744e-01,-3.604786766726977842e-01
2.467161506805624904e-01,1.154561881310540050e+00,4.868173056961173084e-01,1.062318514184796614e+00,1.856784448563816858e-01,1.254475745248447016e-01
5.928209490917789593e-01,-2.822045114400978383e-01,1.750874640853885778e+00,7.101471677414880057e-01,1.817506759236941827e+00,2.262941289912701492e+00
9.418830534697603118e-01,8.413604346604951489e-01,-1.507500217064559944e+00,3.498989857486275445e-01,-5.011407254380835230e-01,-8.470581819984421834e-01
-1.160507161488351757e+00,-5.732247008268731570e-01,4.021192400426389923e-01,-7.963415274062320137e-02,4.213964310481417563e-02,-6.187581515981898511e-02
1.199767238561830984e+00,1.999270202663687268e+00,2.021111421896547800e+00,1.147925788083805188e+00,1.958444382202902290e+00,2.463878053980542493e+00
2.242337031464030073e-01,1.325887096463213011e-02,-1.331346801058101104e+00,3.724825021628948019e-01,-9.667893634572807260e-01,-6.255056514807213475e-01
1.119300437953365535e-01,1.353558140685686917e+00,6.980634547331510120e-01,1.258223328094421500e+00,1.938399009261506101e-01,-8.014384491393500287e-02
9.658035483332658711e-01,1.088966102921798129e-01,1.621292186598044527e+00,1.388172085716270487e+00,2.043852135661661684e+00,2.236841572195971128e+00
9.458275552223853744e-01,7.000768126978560435e-01,-1.108559428928544532e+00,7.079772895494133023e-01,-8.780756181940646554e-01,-8.921275211205472733e-01
-6.606178819327026552e-01,-7.691076727442726080e-01,5.393199375880537438e-01,6.042650820288187896e-01,1.508175818864434525e-01,3.302532972127734251e-02
1.720751704668643800e+00,1.187031355747360184e+00,1.684586384297711126e+00,1.563196134569919460e+00,1.927611097689611253e+00,2.147615443719582462e+00
-4.168598203708506755e-02,-1.046596903159941139e+00,-1.254070951842007897e+00,-1.321639708698538751e-01,-9.440337496534298989e-01,-8.218971684150710999e-01
-5.675200688653241066e-02,6.855531613630687637e-01,6.581715575296094300e-01,8.061985692666804315e-01,8.528252357984128507e-02,2.642356540834650547e-01
9.375148206800919537e-01,3.626873429286598949e-01,1.910720363455457260e+00,1.120990040064910209e+00,2.162108024485772440e+00,2.229122545328462213e+00
9.884281035961975936e-01,4.032991513837732578e-01,-1.445410011926542060e+00,6.794039984620477979e-01,-8.609974649757047294e-01,-5.677794167019496463e-01
-1.033019353273440410e+00,-1.062380532531249866e+00,6.021486054687036349e-01,1.433422960082177122e-01,1.484657146724343568e-01,-1.145303115012372142e-01
1.830143193027993664e+00,1.863553070077169194e+00,1.815186713552232156e+00,1.368836428976180963e+00,2.049568188565917826e+00,2.077434251987275271e+00
4.155155444272040643e-02,-5.624357591828860192e-01,-1.386112536255888372e+00,-2.338537767736355855e-01,-8.678030625584479685e-01,-8.217944731044184437e-01
1.017150248129275597e-01,9.574318626441233882e-01,5.371096804065721431e-01,9.534666941452606403e-01,-3.227360610937035634e-02,1.768691316145209330e-02
8.804452220217100500e-01,1.102750321313614168e-01,2.071649475171560617e+00,1.278236906191352107e+00,2.215837230409015035e+00,2.232373067310960746e+00
9.031417940064941918e-01,5.755123810545581531e-01,-1.430054254724479890e+00,6.226856391776269817e-01,-1.049713330674116651e+00,-6.994453828618820701e-01
-7.059093464917781668e-01,-6.441801079893787474e-01,5.279614409187058932e-01,4.332441576589607934e-01,1.729030416814467952e-01,5.281985038751169093e-02
2.041935340080287542e+00,1.760706887023511857e+00,2.201682400751851620e+00,1.583048683384503885e+00,2.143083729460256048e+00,2.424671504627067264e+00
-1.589698795787833005e-02,-9.306200514053686312e-01,-1.350507944947656913e+00,-9.814723067280210766e-02,-1.011816209852564263e+00,-7.741905905519811393e-01
-4.938095252395978407e-02,7.796156552499758918e-01,5.544029199275700703e-01,7.462869138504437672e-01,3.253583458049060795e-01,1.929953322981535768e-01
9.752549459013659661e-01,3.559403499710093177e-01,2.110026814091569225e+00,1.208894984561736052e+00,1.888244076968760288e+00,2.285520523505519375e+00
8.326357340396713935e-01,1.412783985521244845e-01,-1.465251254166686223e+00,6.916584583897359417e-01,-1.123076558625134336e+00,-1.016655296706943545e+00
-9.096739062084373550e-01,-6.927847698295751533e-01,4.557161753812355443e-01,4.179996522786347812e-01,1.664267636952357909e-01,-1.496674892188153971e-01
2.025965790488753804e+00,1.782161710310990133e+00,1.779110879378303034e+00,1.430608379281368192e+00,1.856080989083788380e+00,2.239132084997566441e+00
-3.695802051340150302e-02,-4.765155567393606351e-01,-1.357955305028261339e+00,-1.578441385676867814e-01,-1.020084489517525617e+00,-1.013505807272931047e+00
-8.719839270954637955e-02,8.345336784338996949e-01,6.368370261435245538e-01,1.044729756929035247e+00,1.857751464474940994e-01,-6.951602897829795014e-02
1.087234574892955719e+00,2.514422343166680118e-01,1.998950847032005651e+00,1.406774623861031248e+00,1.836140942925202690e+00,2.361193580933153680e+00
7.283895200294961958e-01,3.697393926364129710e-03,-1.305019266449150894e+00,8.506368474197570917e-01,-7.387127890648594875e-01,-8.328578499773063859e-01
-6.493483223961880046e-01,-8.336077266701146238e-01,7.705979012013363105e-01,5.440083284756307425e-01,3.076731674025589558e-01,-1.962091052315589890e-02
2.031388415436926831e+00,1.414476056309188490e+00,1.568720169713367474e+00,1.812897020344800714e+00,1.891780350773096808e+00,1.984048495456922856e+00
2.774538744838425663e-02,-1.141167663165701729e+00,-1.393292920480730723e+00,4.270560215370150514e-02,-1.161223466129674531e+00,-1.062492373650590682e+00
-1.596804883376474471e-01,3.397938968364255796e-01,3.589509622022851731e-01,8.233669850725778838e-01,1.399876618309608967e-01,-2.500702576799967991e-01
1.293372869454066265e+00,4.614023794229987208e-01,1.794482876658087589e+00,1.527353536524816091e+00,1.938458708642607053e+00,2.098667887928361786e+00
4.867254720400484014e-01,-2.704838654228970407e-01,-1.209698549720204852e+00,4.181317614856033815e-01,-1.112451392936594452e+00,-6.697545887629726691e-01
-2.539305150256255805e-01,-2.521124123189156796e-01,7.782319408481741529e-01,7.300918923523203041e-01,2.713181835939298958e-03,4.238868650921496783e-01
1.610874172175049024e+00,1.112064121927025973e+00,1.885088215201599748e+00,1.988760656368856239e+00,2.270305075594513333e+00,2.057360618215620995e+00
1.262333905834058523e-01,-1.029347815706723956e+00,-1.054969923315244085e+00,4.543649547960715296e-02,-8.811348542623835822e-01,-4.566652355598332935e-01
-4.655270766726514187e-01,-8.146510776115492569e-02,5.192616772459186514e-01,5.011962080866915192e-01,1.165409671300824956e-01,3.093146414922572363e-01
1.332038090268121477e+00,1.174606779302880710e+00,1.748520799150291127e+00,1.052352943646631234e+00,2.242461394221947568e+00,2.400557010805945968e+00
-5.420092884780666753e-02,6.818654463933931931e-02,-1.083231096245682368e+00,-1.927064123041467292e-01,-8.352754074249766347e-01,-7.507406117493371500e-01
-1.702571946083331067e-01,9.015576443926526240e-01,7.829444208624748436e-01,5.941821727462435199e-01,2.548691492793442870e-01,1.458950713296751911e-01
1.667888179251761471e+00,1.708467926075898369e+00,1.671454904520440321e+00,1.688362755870505216e+00,2.011912778994299433e+00,2.279479255143747274e+00
2.071999367447019680e-01,1.639191711871900714e-01,-1.211101367388419447e+00,1.642762462592426143e-01,-9.140810168886636111e-01,-7.517257466879236905e-01
-2.950674376623028949e-02,4.339614220772769482e-01,4.634529410375746172e-01,6.511511796616403780e-01,1.368238427649319244e-01,-2.354570178573630809e-02
1.360233472956213108e+00,1.467655125987249232e+00,1.760576191508162358e+00,1.484316796336168531e+00,1.864175718415664651e+00,2.294313783115002003e+00
9.823339363061803220e-02,-3.100242340828984200e-01,-1.424796562018340484e+00,9.342702322212938226e-02,-9.756680566972214530e-01,-7.620405286223237429e-01
4.824759743458861827e-03,2.396287058299329531e-01,9.200392942071209390e-01,7.514035201736457559e-01,3.277399370790585742e-01,4.736260823313541701e-01
1.275809810405034384e+00,1.035521177475795529e+00,1.637845860368858375e+00,1.538781556126213923e+00,2.007375419273162542e+00,2.109164858341281423e+00
2.287714859508790943e-01,-2.845672805649782644e-01,-1.309735769880540968e+00,1.469677324017931441e-01,-1.048572655878453386e+00,-1.237683187521995576e+00
-3.207281499901847854e-01,-3.115292374042916146e-02,4.275857480887913509e-01,4.031194542554844551e-01,1.742167935389668798e-01,-1.169691546512166558e-01
1.629031550458570843e+00,2.105153321397831512e+00,1.478312213342342751e+00,1.026584973912531451e+00,1.930629855319519583e+00,1.960542028036414086e+00
6.897964506397236129e-03,8.476135740226889426e-02,-1.399816574845675232e+00,-2.387258942603709411e-01,-1.258790168352999617e+00,-9.501448810707805448e-01
1.361273078327508435e-01,1.227119755125748668e+00,9.433945495404633119e-01,1.298639216111989070e+00,7.369550654418244306e-03,3.754684071390230748e-01
1.322052740907453172e+00,7.847564404173217323e-01,1.840722181038467964e+00,1.615863918747447281e+00,2.163259664920976100e+00,2.175539569849537447e+00
6.641368093990246413e-01,-5.238390301642729119e-01,-1.047450205804991485e+00,8.016062391332959280e-02,-8.156135521416442158e-01,-4.948487042943969794e-01
-8.281132911400244101e-01,-5.590845802258478381e-01,5.573624500235324630e-01,8.341335115738124362e-02,1.779961652386564674e-01,1.698190968781619348e-01
1.679610851579744990e+00,2.077229333051571647e+00,1.595906980631241590e+00,1.077101715199242582e+00,1.898754099664275330e+00,2.262637478321531948e+00
-4.578931816469066218e-01,-5.356928993402590988e-01,-1.557800822895801796e+00,-5.312246931458287635e-01,-7.131307754909711472e-01,-9.376348860337968549e-01
8.199315526617716177e-02,1.328860125488601662e+00,6.339692956749398700e-01,9.132269781806637843e-01,-1.944279324313000212e-02,1.475736104749648114e-01
1.115226546015556153e+00,1.107635224448534794e+00,1.669449407783268224e+00,1.165646292100712467e+00,2.205849765305049726e+00,2.212796557081167403e+00
6.478925793209924233e-01,9.531733848960908251e-01,-1.159834467070365527e+00,5.323193861911964531e-01,-9.616793085727866064e-01,-8.154360664089140842e-01
-3.766616922758250219e-01,-3.429484412419036010e-01,7.710723616156283100e-01,6.413381873442409731e-01,1.712901520068587091e-01,1.231652581615543252e-01
1.879093562103457904e+00,1.843683778856546329e+00,1.804756121541474689e+00,1.682244400377710392e+00,2.231821347076210937e+00,2.104711966484190455e+00
-5.229467449286734348e-02,-1.069454530658312086e+00,-1.020097057707302746e+00,-2.112837281732178607e-01,-8.866822356617050094e-01,-9.252209530929295100e-01
8.730447426351098383e-02,7.683132291382527290e-01,4.499218727500029491e-01,6.248794003452087242e-01,2.678686795316604363e-01,1.116600316052060726e-01
1.062366869053976259e+00,7.385223273459521343e-01,1.966831470346181332e+00,1.164928745612408889e+00,1.893289804065087178e+00,2.136062140718739677e+00
4.977705180970194987e-01,8.048094190382942825e-02,-1.581654868711474204e+00,3.347498660374028101e-01,-9.439293765085576826e-01,-1.116610746022042910e+00
-5.288962195440970460e-01,-2.513768156044593471e-03,7.070191483014731659e-01,7.129839136114997089e-01,2.215907487589457159e-01,-1.744625482845346687e-03
1.882554650057969292e+00,1.678315819651952312e+00,1.739218910212519731e+00,1.737656415702960144e+00,1.967391553739352261e+00,2.004900471704259335e+00
-7.412453614238355415e-02,-6.241679277007746718e-01,-1.540557594669075270e+00,-2.615344947458687619e-01,-1.085342998710990381e+00,-9.212881523878988510e-01
1.876678550309590909e-01,5.006437686845101043e-01,5.531735730160104447e-01,1.186394180234763507e+00,5.456371170695772932e-02,1.102941531644663353e-01
1.066200685009742077e+00,3.599530399302935946e-01,1.692160577507332286e+00,1.357979981755065735e+00,2.066788890192137629e+00,2.074963866597887563e+00
5.896927869992610871e-01,-3.083496026825029435e-01,-1.400642900522122147e+00,2.494383634322019094e-01,-9.128783967735880633e-01,-5.468350203666570986e-01
-6.858097606351547526e-01,-6.260392692613596655e-01,4.543098554692128199e-01,4.633584271314087344e-01,9.209164292379164174e-02,-1.650884880214359418e-01
1.712897747273144367e+00,2.164085961847424855e+00,1.859046778356178820e+00,1.570603703610809587e+00,2.155120953860226507e+00,2.370926348642449000e+00
-1.812776108572283773e-02,-9.377893443856573086e-01,-1.023397569214849145e+00,-9.252083192141824508e-03,-6.726811199214908221e-01,-7.180195957695382214e-01
2.466638604618902053e-01,7.904797821051199325e-01,8.477858288777435636e-01,8.794384176760455807e-01,1.540406229968309115e-01,2.043693902451391708e-01
1.066344618184152271e+00,3.522746748495170777e-01,1.835017995377790090e+00,1.270272291306278722e+00,1.776771296479220164e+00,2.087593268026870952e+00
7.398157437680643600e-01,-6.252504371405809280e-02,-1.114208913823051539e+00,4.561709814294372944e-01,-9.429997325385206519e-01,-8.441467898285823779e-01
-8.648956357975212672e-01,-8.638613758952676802e-01,6.015415156985944867e-01,6.290476132761646522e-02,2.388908246372074828e-01,-2.228126508187034532e-02
1.603104374373852892e+00,1.996691524014419628e+00,1.645071261198455037e+00,1.300153283015295091e+00,2.049230118038409376e+00,2.092885806658766334e+00
-1.233301347467494063e-01,-2.258568501558234631e-01,-1.440785900326048363e+00,-4.460574460644289863e-02,-8.307794058143692650e-01,-7.556384377827204402e-01
1.842948297587485573e-01,1.166607018619353786e+00,5.373987935473988342e-01,1.070271939689620977e+00,1.010752473683604880e-01,2.434596720758278598e-01
9.447168908456302638e-01,4.407067629548183652e-01,1.938103827895753195e+00,1.347491062216172431e+00,2.041121298098736325e+00,2.272314665462873418e+00
7.680205662046821757e-01,6.845860654751840801e-01,-1.340721017607076959e+00,7.074969176240598623e-01,-1.087198957205558925e+00,-8.464150112896856593e-01
-6.977054945924051621e-01,-6.531645986028781214e-01,7.020996721379755279e-01,4.437761479533425257e-01,7.866750729504405626e-02,2.286442301964917712e-01
1.790702374339778746e+00,1.525654451579244730e+00,1.801348574604546560e+00,1.477296238677370033e+00,2.190957840447293137e+00,2.194757984071749490e+00
-3.613188977109014210e-01,-9.768497692453278480e-01,-1.410262138169565915e+00,-3.985296419632635700e-01,-8.928708272639119814e-01,-9.335734260147137142e-01
1.712595108310829561e-01,9.164304709223923817e-01,5.142868525253756484e-01,8.368319442945979514e-01,1.800616432000997080e-01,-7.873588969258539516e-02
1.062321863953437306e+00,5.900778715751227033e-01,1.810882238529517352e+00,9.846932700250919934e-01,2.082625657382691120e+00,2.236878794112780344e+00
6.965407516560166989e-01,5.750591298858253042e-01,-1.421204757489933801e+00,2.688926619566109899e-01,-9.528069296449618308e-01,-9.777565280584280538e-01
-5.567179494145020335e-01,-2.480416122157355630e-01,6.977809985706661111e-01,6.240773362877173325e-01,2.080454123679346123e-01,-8.246426873484485887e-02
1.902487295612095064e+00,2.036050904008812168e+00,1.806852111549480888e+00,1.878902601846659026e+00,1.983946789134016120e+00,2.037922347793187150e+00
-2.404178178974739066e-01,-5.544152356895797329e-01,-1.499766047304522898e+00,-3.058400836676646375e-02,-1.027365034840198366e+00,-9.316873040343673917e-01
1.202652078335762903e-01,7.244732303629095593e-01,7.504418875681025947e-01,1.092700357807288469e+00,2.615800041222356986e-01,-1.066086853597668915e-01
1.200134063773476090e+00,4.146567765630660429e-01,1.682996391793826430e+00,1.461138710005561725e+00,1.998988218504376135e+00,1.924263484520349454e+00
7.518065728601078801e-01,-3.674485359036482324e-01,-1.465491204637617173e+00,6.035519741933692561e-01,-1.083658834562231332e+00,-1.174958354324714849e+00
-4.346659276039256947e-01,-1.314178453989120809e+00,5.225324423840091992e-01,6.338450724852962015e-01,1.766143967263451020e-01,6.551795851761041400e-02
1.709041777842657650e+00,1.389993856543973783e+00,1.745940735375178354e+00,1.800376315287248508e+00,2.007826305446340776e+00,2.124059271775433633e+00
1.482593799125924705e-01,-1.198626171985895938e+00,-1.382662344636423235e+00,-6.711009481994226200e-02,-1.289303662126780381e+00,-9.743733768123313821e-01
-4.456112537194514278e-01,3.755001135412816549e-01,6.662742399489177680e-01,5.796870452208893187e-01,1.834614276059214899e-01,6.408366913722751690e-02
1.418110517352075162e+00,8.898899885399795817e-01,1.775249374330769125e+00,1.289019081762514007e+00,2.077659285969587710e+00,2.136061243602246140e+00
4.215850219127733611e-01,-1.337610077687470256e-01,-1.236543937407418525e+00,2.600166284687083773e-01,-9.203921243133037500e-01,-7.985314893851729323e-01
-3.180379960141961893e-01,-2.204204487062881232e-02,5.599574643141538299e-01,6.741017274520914038e-01,2.797953546292404337e-01,7.064547912585121200e-03
1.617150008480874757e+00,1.709226560670150219e+00,1.672640946259481343e+00,1.704315790571760081e+00,1.886858289332191685e+00,2.129774402676435141e+00
2.664895458045488108e-01,-3.125525606799461342e-01,-1.579174654511807940e+00,2.419272397057626312e-01,-9.688316663648893767e-01,-8.464857927951694450e-01
-2.848214879920039633e-01,2.676800685998598217e-01,4.352078518219478775e-01,5.931176575836477616e-01,2.375411875422108743e-01,-7.427283656299760173e-02
1.308334310111880949e+00,1.011760202285986177e+00,1.880070997150353529e+00,1.286720778273497734e+00,1.818608709356620334e+00,2.223997308647426507e+00
2.669820203389574598e-01,-2.884755198078723937e-01,-1.387995625220895590e+00,2.029279577597736250e-01,-1.003979939179653114e+00,-8.517514424973485765e-01
-1.259668894775109460e-01,2.317970730780408162e-01,7.498212105320753995e-01,7.788281535822391133e-01,1.759484296677329696e-01,6.538991264201225728e-02
1.584913355698042148e+00,1.214903912340945524e+00,1.733563814598652053e+00,1.890872221619787741e+00,1.892248330693225844e+00,2.102283822805021352e+00
3.632667910643509468e-01,-5.516811759021855721e-01,-1.222671023961074521e+00,3.194409900584446182e-01,-9.479555060444393444e-01,-7.432184552622171925e-01
-3.595808012851260393e-01,-2.640149758663740132e-01,5.615030076232876421e-01,8.303772389103522000e-01,1.281583985266148973e-01,-2.009306016891407032e-01
1.656847360025001770e+00,9.162414927829344302e-01,1.810858438647260149e+00,1.518024266103397135e+00,2.083089229762560723e+00,2.058647320291638660e+00
1.718009762096592841e-01,-8.796275745283540504e-01,-1.297881421451937856e+00,1.155668887685557533e-01,-8.554582203508966920e-01,-1.071415188793078510e+00
-2.323197526440362592e-03,-1.391976632794677815e-01,8.222479271469670392e-01,9.375797513533123961e-01,4.206882611518150683e-02,2.548767900696305433e-02
1.243061058569244537e+00,5.417431978703775020e-01,1.697431747886327003e+00,1.684372504770804913e+00,2.066934853345729906e+00,2.122607489242225753e+00
7.831165508794548646e-01,-6.275240691103666224e-01,-1.253209660941946080e+00,4.641509312119775355e-01,-8.152126283804432827e-01,-8.384830545084634990e-01
-7.437051932233091911e-01,-8.725812116033037080e-01,4.581168793358535440e-01,3.196437969730394624e-01,2.660889053980416419e-01,1.738938254588864862e-01
1.713596244444368200e+00,1.482494810731821655e+00,1.659129935038769599e+00,1.431159379471600435e+00,2.051376631761970160e+00,2.083763851997939121e+00
-1.536335028228089095e-01,-5.703409412837592285e-01,-1.458923372082310932e+00,-5.745659965094807031e-02,-8.707907827669493228e-01,-9.422634557859189686e-01
-1.072776273307884387e-01,7.582942394540088671e-01,6.931644765957993837e-01,5.680930419859738789e-01,2.262463106053513862e-01,1.375967738505509408e-01
1.203759129331489763e+00,8.154884052683930573e-01,1.816336691711466722e+00,1.421222900836986325e+00,1.909337006881115517e+00,2.178847216033394929e+00
6.414971482056345264e-01,3.947204553883886247e-01,-1.368436139542034580e+00,3.320540770797637542e-01,-1.054071575450831855e+00,-9.230955123605844026e-01
-5.828983516532011411e-01,-2.748489851522886718e-01,8.741144442468529174e-01,4.435867084031586138e-01,4.481800843962374659e-02,-3.874513258878174715e-02
1.920091671354062779e+00,1.633854607621717525e+00,1.586839249742319824e+00,1.753596431074220474e+00,2.238692721644867767e+00,2.068728723269698477e+00
7.192382917773187945e-03,-6.012208349272849528e-01,-1.170822091153387756e+00,-1.116144713522741749e-02,-9.863300062902468079e-01,-1.120656428054711551e+00
-1.477532028363623406e-01,4.554259519692498426e-01,3.710527115515469543e-01,8.393769750492425796e-01,1.338841413457042828e-01,1.539754771999549965e-01
1.324062056417403266e+00,8.855702399816601789e-01,1.967568031688057717e+00,1.454359864003998082e+00,2.174249993895063238e+00,2.656006597429169336e+00
4.651184280172906416e-01,-5.803591773103522478e-02,-1.349219723482661282e+00,5.492576424486717013e-01,-7.203386090052108504e-01,-8.134885120313682938e-01
-5.865194212043444155e-01,-2.135314683571488681e-01,8.597394712534744965e-01,5.964576856358432266e-01,9.768964539508787071e-02,4.385937100943662625e-01
1.757318147300392486e+00,1.297208165374097888e+00,1.923595825229493794e+00,1.728834207604793782e+00,2.039127652123200019e+00,2.125859480835449844e+00
4.377124415236404581e-02,-8.958930040879344858e-01,-1.179170084017999720e+00,1.775415685246976016e-01,-8.315018264805424941e-01,-7.713699225646688529e-01
